"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","ORF","EntrezGeneID"
"10025912194",-0.062661317641839,-0.0343713471815846,-7.1503827536041,3.35086997769301e-12,8.62208074343575e-12,16.7015893891397,"",64940
"10025905642",-0.0627061583083029,0.00289622871456103,-6.90229769535211,1.67199973540241e-11,4.14705195516063e-11,15.1262999864706,"MPHOSPH9",10198
"10025910137",-0.0627099463933861,-0.0852002165040685,-5.32462314473199,1.57361479861485e-07,3.11301274992634e-07,6.21210754052079,"",163049
"10023828449",-0.0627130981375991,-0.00865620448233405,-6.01823839174817,3.56306980997596e-09,7.79899013193203e-09,9.88907427824621,"",401145
"10025911542",-0.0627275893947648,0.00606222243576017,-6.3463223471364,5.21495854159879e-10,1.19874698603825e-09,11.7625360471309,"",285097
"10023832771",-0.0627432029214465,-0.103788804581627,-3.20453280067923,0.00144524214304021,0.00215180496852654,-2.46542059516945,"",440472
"10025904028",-0.0627569004188696,0.000371533305910064,-7.06857403098654,5.72081351902581e-12,1.45497767272997e-11,16.1771569637891,"RAB37",326624
"10025912759",-0.0627695965396384,0.0215794928295503,-7.15309220468994,3.29176498093574e-12,8.47167982041517e-12,16.7190411904047,"",92070
"10025911280",-0.0627696667009328,-0.0397461633746467,-12.7549294711637,3.46212849837846e-32,2.69578167671037e-31,62.1948423275338,"C17orf81",23587
"10023811639",-0.0627794835947524,-0.0173227327832976,-8.77632898496301,3.17973376378072e-17,1.06150787641393e-16,28.0809795433131,"MORN2",378464
"10025912707",-0.0627801217792733,-0.0398379385704283,-6.85517431689004,2.2577378799827e-11,5.56366522429875e-11,14.8321842970815,"C11orf73",51501
"10025916423",-0.0627826811023629,-0.000490508415631692,-5.74059058781376,1.69840630712842e-08,3.5666945118274e-08,8.3702761298661,"PHACTR1",221692
"10023838793",-0.0627949976956585,-0.0547600490680942,-6.86986567294086,2.05628126081464e-11,5.07542282833534e-11,14.9237024877183,"TLOC1",7095
"10023825773",-0.0628078659201069,-0.0493136663640257,-8.33146803842215,8.92086102576656e-16,2.76884133992221e-15,24.7939526361879,"BRPF3",27154
"10025927666",-0.0628209024130964,-0.0829967882955032,-3.54625288471894,0.000430098753408621,0.000672254540788,-1.34024797014133,"SCD",6319
"10025905342",-0.062893651307931,-0.0599290491027837,-6.46910573667028,2.4879347341661e-10,5.81325220529807e-10,12.4851998067633,"C14orf130",55148
"10025902839",-0.0629352051886563,-0.00890830002051392,-10.6879603078571,5.26792512404987e-24,2.51180637259083e-23,43.5157584630757,"ASMTL",8623
"10025915987",-0.0629664447621307,-0.00413959226488223,-4.38081238591238,1.46051606904364e-05,2.537674807628e-05,1.85670108993053,"",389048
"10025910402",-0.062969074571964,-0.0483281287273897,-3.91736691236908,0.00010286165699315,0.000168515821329082,0.0036043882443515,"TNFSF10",8743
